address_5,title,address_9,address_17,address_19,address_23,address_24,pricing_1,address_3,address_7,address_18,address_21,url,address_22,address_8,address_20,contact_1,address_16,address_11,address_10,address_6,name_1,address_4,address_12,address_1,address_15,address_2,address_13,address_14
,Lek. dent. Monika Grudnik - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Cypriana Kamila Norwida 26B, Ruda Śląska

Od 50 zł

NZOZ Udente

ul. Lipowiecka 3/1, Płaza

PROTOM DENTAL

Pozostałe usługi

Konsultacja protetyczna

Cypriana Kamila Norwida 26B, Ruda Śląska

Dowiedz się więcej

NZOZ Udente

Leczenie próchnicy

ul. Lipowiecka 3/1, Płaza

PROTOM DENTAL

Stomatologia dziecięca

ul. Lipowiecka 3/1, Płaza

PROTOM DENTAL

Stomatologia estetyczna

ul. Lipowiecka 3/1, Płaza

PROTOM DENTAL

Stomatologia zachowawcza

ul. Lipowiecka 3/1, Płaza

PROTOM DENTAL

Wypełnienie kompozytowe

ul. Lipowiecka 3/1, Płaza

Od 120 zł

PROTOM DENTAL",,,,,https://www.znanylekarz.pl/monika-grudnik/stomatolog/ruda-slaska#address-id=%5B1008933%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Monika Grudnik,,,"Cypriana Kamila Norwida 26B,
									
									
																			Ruda Śląska",,"ul. Lipowiecka 3/1, Płaza",,
,Lek. dent. Michał Wójcik - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Chirurgia stomatologiczna

Patriotów 245, Warszawa

DrSobczak

Konsultacja stomatologiczna

ul. św. Jacka 14, Katowice

Dowiedz się więcej

Śmigiel Implant Master Clinic Katowice | Medicover

Pozostałe usługi

Chirurgiczne podniesienie dna zatoki szczękowej

ul. św. Jacka 14, Katowice

5 900 zł

Śmigiel Implant Master Clinic Katowice | Medicover

Implanty

ul. św. Jacka 14, Katowice

3 870 zł

Śmigiel Implant Master Clinic Katowice | Medicover

Konsultacja chirurgiczna

ul. św. Jacka 14, Katowice

230 zł

Śmigiel Implant Master Clinic Katowice | Medicover

Konsultacja implantologiczna

Żelazna 4, Katowice

Dowiedz się więcej

Stomatologia Medicover Żelazna Katowice

Konsultacja implantologiczna z planem leczenia

Żelazna 4, Katowice

Dowiedz się więcej

Stomatologia Medicover Żelazna Katowice

Konsultacja protetyczna

Oławska 9, Wrocław

Europejskie Centrum Implantologii i Stomatologii Estetycznej Prestige Dent

Usunięcie zęba stałego

ul. św. Jacka 14, Katowice

590 zł

Śmigiel Implant Master Clinic Katowice | Medicover","Patriotów 245,
									
									Wawer,
																			Warszawa",,,,https://www.znanylekarz.pl/michal-wojcik-4/stomatolog-chirurg-stomatologiczny/warszawa#address-id=%5B964675%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Michał Wójcik,"Oławska 9, Stare Miasto, Wrocław",,"ul. św. Jacka 14,
									
									
																			Katowice",,"Żelazna 4,
									
									
																			Katowice",,
,Lek. dent. Anna Tuchowska - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja ortodontyczna

Kielecka 38B/11, Sosnowiec

DENTATUS - Gabinet Stomatologiczny Joanna Wołoszyn

Konsultacja stomatologiczna

Chorzowska 152, Katowice

128 zł

Centrum Medyczne enel-med - Oddział Katowice - Chorzowska

Pozostałe usługi

Badania stomatologiczne

Chorzowska 152, Katowice

200 zł

Centrum Medyczne enel-med - Oddział Katowice - Chorzowska",,,,,https://www.znanylekarz.pl/anna-tuchowska/stomatolog/sosnowiec#address-id=%5B1051034%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Anna Tuchowska,,,"Chorzowska 152,
									
									
																			Katowice",,"Kielecka 38B/11, Sosnowiec",,
,Lek. dent. Marianna Maciejko - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

70 zł

Centrum Medyczne EPIONE

Konsultacja stomatologiczna dzieci

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Pozostałe usługi

Ekstrakcja zęba

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

200 zł

Centrum Medyczne EPIONE

Ekstrakcja zęba mlecznego

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Fluoryzacja zębów

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Cena obejmuje jeden łuk zębowy.

Konsultacja protetyczna

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Lakowanie zęba mlecznego

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

100 zł

Centrum Medyczne EPIONE

Lakowanie zębów

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

800 zł

Centrum Medyczne EPIONE

Przegląd stomatologiczny

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Przegląd stomatologiczny + plan leczenia

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Usunięcie kamienia nazębnego

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

150 zł

Centrum Medyczne EPIONE

Wypełnienie kompozytowe

Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice

Od 250 zł

Centrum Medyczne EPIONE",,,,,https://www.znanylekarz.pl/marianna-maciejko/stomatolog/katowice#address-id=%5B1057818%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Marianna Maciejko,,,"Przychodnia nr 3, Zawiszy Czarnego 7a, Katowice, Katowice",,,,
,Dr Paweł Zadka - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Królowej Marysieńki 7, Pyskowice

Klinika To Smile

Pozostałe usługi

Badania stomatologiczne

Dolnych Wałów 8, Gliwice

150 zł

GlivDental

Endodoncja mikroskopowa

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Higienizacja + stomatologia zachowawcza

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Interwencja endodontyczna

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Konsultacja endodontyczna

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Konsultacja protetyczna

Dolnych Wałów 8, Gliwice

200 zł

GlivDental

DL PIANO Segment C - Wrocławska 54, Katowice

Dowiedz się więcej

Centrum Medyczne GLIVCLINIC

Leczenie endodontyczne

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Leczenie endodontyczne maszynowo (za kanał)

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Leczenie stomatologiczne pod mikroskopem

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Leczenie zachowawcze

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Stomatologia estetyczna

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Stomatologia zachowawcza

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental

Stomatologia zachowawcza z endodoncją

Dolnych Wałów 8, Gliwice

Dowiedz się więcej

GlivDental","Królowej Marysieńki 7, Pyskowice",,,,https://www.znanylekarz.pl/pawel-zadka/stomatolog/pyskowice#address-id=%5B1059565%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,dr Paweł Zadka,,,"Dolnych Wałów 8,
									
									
																			Gliwice",,"DL PIANO Segment C - Wrocławska 54,
									
									
																			Katowice",,
,Dr n. med. Maciej Masny - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja protetyczna

3go Maja 55, Zabrze

180 zł

3go Maja 55, Zabrze

Żurawia 61/II, Gliwice

250 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Konsultacja stomatologiczna

3go Maja 55, Zabrze

180 zł

3go Maja 55, Zabrze

Żurawia 61/II, Gliwice

250 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Królowej Marysieńki 7, Pyskowice

Klinika To Smile

Pozostałe usługi

Badania stomatologiczne

Żurawia 61/II, Gliwice

250 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Implanty

Żurawia 61/II, Gliwice

3 200 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Konsultacja implantologiczna

Żurawia 61/II, Gliwice

250 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Konsultacja implantologiczna z planem leczenia

3go Maja 55, Zabrze

180 zł

3go Maja 55, Zabrze

Leczenie implantologiczne przeprowadzane jest w Gliwicach. W gabinecie w Zabrzu możliwe jest przeprowadzenie jedynie wstępnej oceny, natomiast do ostatecznego zaplanowania konieczne jest umówienie wizyty w Baron Clinic w Gliwicach i pogłębienie diagnostyki.

Kontynuacja leczenia

3go Maja 55, Zabrze

Darmowa usługa

3go Maja 55, Zabrze

Tylko dla stałych Pacjentów

Korony cyrkonowe

3go Maja 55, Zabrze

1 600 zł

3go Maja 55, Zabrze

Żurawia 61/II, Gliwice

2 000 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Korony pełnoceramiczne

3go Maja 55, Zabrze

1 600 zł

3go Maja 55, Zabrze

Żurawia 61/II, Gliwice

Od 2 000 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Korony porcelanowe

3go Maja 55, Zabrze

1 300 zł

3go Maja 55, Zabrze

Żurawia 61/II, Gliwice

2 000 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Leczenie kanałowe pod mikroskopem

3go Maja 55, Zabrze

800 zł

3go Maja 55, Zabrze

Cena leczenia uzależniona od zęba oraz ilości kanałów

Żurawia 61/II, Gliwice

Od 1 000 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Leczenie próchnicy

3go Maja 55, Zabrze

300 zł

3go Maja 55, Zabrze

Cena zależna od rozmiaru wypełnienia

Licówka ceramiczna

3go Maja 55, Zabrze

1 600 zł

3go Maja 55, Zabrze

Licówki ceramiczne

Żurawia 61/II, Gliwice

2 000 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Powtórne leczenie kanałowe pod mikroskopem

3go Maja 55, Zabrze

900 zł

3go Maja 55, Zabrze

Cena leczenia uzależniona od zęba oraz ilości kanałów

Żurawia 61/II, Gliwice

Od 1 400 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Stomatologia estetyczna

Żurawia 61/II, Gliwice

Od 1 500 zł

Baron Clinic - Specjaliści od Zdrowego Uśmiechu

Usunięcie zęba jednokorzeniowego

3go Maja 55, Zabrze

250 zł

3go Maja 55, Zabrze

Usunięcie zęba wielokorzeniowego

3go Maja 55, Zabrze

300 zł

3go Maja 55, Zabrze

Usuwanie kamienia nazębnego

3go Maja 55, Zabrze

250 zł

3go Maja 55, Zabrze

Wizyta kontrolna

3go Maja 55, Zabrze

100 zł

3go Maja 55, Zabrze

Tylko dla stałych Pacjentów

Wypełnienie kompozytowe

3go Maja 55, Zabrze

300 zł

3go Maja 55, Zabrze

Cena zależna od rozmiaru wypełnienia","Królowej Marysieńki 7, Pyskowice",,,,https://www.znanylekarz.pl/maciej-masny/stomatolog-protetyk/pyskowice#address-id=%5B1059564%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,dr n. med. Maciej Masny,,,"3go Maja 55,
									
									
																			Zabrze",,"Żurawia 61/II,
									
									
																			Gliwice",,
,Lek. dent. Karolina Nowak-Rec - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Wąska 7, Tychy

Od 100 zł

Stomatologia Indentico

Pozostałe usługi

Badania stomatologiczne

Pawła Stalmacha 15, Mysłowice

100 zł

Stomatologia Indentico

Konsultacja protetyczna

Wąska 7, Tychy

Dowiedz się więcej

Stomatologia Indentico

Pawła Stalmacha 15, Mysłowice

Od 100 zł

Stomatologia Indentico

Stefana Kisielewskiego 19, Sosnowiec

N.Z.O.Z.Centrum Medyczne Dentimed Sp. z.o.o

Stomatologia zachowawcza

Stefana Kisielewskiego 19, Sosnowiec

N.Z.O.Z.Centrum Medyczne Dentimed Sp. z.o.o","Stefana Kisielewskiego 19, Sosnowiec",,,,https://www.znanylekarz.pl/karolina-nowak-rec/stomatolog/tychy#address-id=%5B1004339%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Karolina Nowak-Rec,,,"Wąska 7,
									
									
																			Tychy",,"Pawła Stalmacha 15,
									
									
																			Mysłowice",,
,Lek. dent. Bożena Całka - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Mydlana 31C,

Centrum Uśmiechu

T. Kosciuszki 19/3a,

Manufaktura Uśmiechu

Pozostałe usługi

Chirurgia stomatologiczna

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Chirurgiczne podniesienie dna zatoki szczękowej

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Chirurgiczne usuwanie zębów

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Chirurgiczne usuwanie ósemek

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Konsultacja chirurgiczna

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Mydlana 31C,

Centrum Uśmiechu

Konsultacja implantologiczna

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A

Konsultacja implantologiczna i chirurgiczna

Stanisława Małachowskiego 1a, Sosnowiec

Dowiedz się więcej

Medicover Stomatologia Sosnowiec Małachowskiego 1A",,,,,https://www.znanylekarz.pl/bozena-calka/stomatolog/sosnowiec#address-id=%5B1042847%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Bożena Całka,,,"Stanisława Małachowskiego 1a,
									
									
																			Sosnowiec",,,,
,Lek. dent. Justyna Witeczek - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Bojkowska 43G, Gliwice

120 zł

Zdrowisko - stomatologia

Bojkowska 43G, Gliwice

Zdrowisko

Pozostałe usługi

Botoks

Bojkowska 43G, Gliwice

Od 800 zł

Zdrowisko - stomatologia

Ekstrakcja zęba

Bojkowska 43G, Gliwice

Od 250 zł

Zdrowisko - stomatologia

Fluoryzacja zębów

Bojkowska 43G, Gliwice

150 zł

Zdrowisko - stomatologia

Kompleksowe badanie stomatologiczne + plan leczenia

Bojkowska 43G, Gliwice

200 zł

Zdrowisko - stomatologia

Korony cyrkonowe

Bojkowska 43G, Gliwice

1 600 zł

Zdrowisko - stomatologia

Korony porcelanowe

Bojkowska 43G, Gliwice

1 200 zł

Zdrowisko - stomatologia

Lakowanie zębów

Bojkowska 43G, Gliwice

130 zł

Zdrowisko - stomatologia

Leczenie bruksizmu

Bojkowska 43G, Gliwice

800 zł

Zdrowisko - stomatologia

Leczenie kanałowe

Bojkowska 43G, Gliwice

Od 400 zł

Zdrowisko - stomatologia

Licówki

Bojkowska 43G, Gliwice

1 800 zł

Zdrowisko - stomatologia

Protezy akrylowe

Bojkowska 43G, Gliwice

1 800 zł

Zdrowisko - stomatologia

Protezy szkieletowe

Bojkowska 43G, Gliwice

2 500 zł

Zdrowisko - stomatologia

Usuwanie kamienia nazębnego

Bojkowska 43G, Gliwice

Dowiedz się więcej

Zdrowisko - stomatologia

Uzupełnienia typu inlay, onlay

Bojkowska 43G, Gliwice

1 500 zł

Zdrowisko - stomatologia

Wizyta adaptacyjna (bez leczenia)

Bojkowska 43G, Gliwice

100 zł

Zdrowisko - stomatologia

Wizyta kontrolna

Bojkowska 43G, Gliwice

Dowiedz się więcej

Zdrowisko - stomatologia

Wybielanie zębów

Bojkowska 43G, Gliwice

Od 700 zł

Zdrowisko - stomatologia

Wypełnienie kompozytowe

Bojkowska 43G, Gliwice

Od 320 zł

Zdrowisko - stomatologia

Wypełnienie w zębie mlecznym

Bojkowska 43G, Gliwice

220 zł

Zdrowisko - stomatologia",,,,,https://www.znanylekarz.pl/justyna-witeczek/stomatolog/gliwice#address-id=%5B1044239%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Justyna Witeczek,,,"Bojkowska 43G,
									
									
																			Gliwice",,"Bojkowska 43G, Gliwice",,
,Lek. dent. Piotr Sikora - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Barona 30, Tychy

100 zł

DentalCare & BeautyCare - KLINIKA PIĘKNEGO UŚMIECHU I PIĘKNEJ TWARZY

Chemiczna 3, Gliwice

Od 100 zł

BDental Stomatologia i Medycyna

Pozostałe usługi

Badania stomatologiczne

Chemiczna 3, Gliwice

Od 100 zł

BDental Stomatologia i Medycyna

Chirurgia stomatologiczna

Chemiczna 3, Gliwice

Od 300 zł

BDental Stomatologia i Medycyna

Ekstrakcja zęba

Chemiczna 3, Gliwice

Od 300 zł

BDental Stomatologia i Medycyna

Konsultacja endodontyczna

Barona 30, Tychy

100 zł

DentalCare & BeautyCare - KLINIKA PIĘKNEGO UŚMIECHU I PIĘKNEJ TWARZY

Konsultacja implantologiczna

Barona 30, Tychy

100 zł

DentalCare & BeautyCare - KLINIKA PIĘKNEGO UŚMIECHU I PIĘKNEJ TWARZY

Konsultacja protetyczna

Barona 30, Tychy

Dowiedz się więcej

DentalCare & BeautyCare - KLINIKA PIĘKNEGO UŚMIECHU I PIĘKNEJ TWARZY

Chemiczna 3, Gliwice

BDental Stomatologia i Medycyna

Korony porcelanowe

Chemiczna 3, Gliwice

Od 1 200 zł

BDental Stomatologia i Medycyna

Leczenie chorób błony śluzowej jamy ustnej

Chemiczna 3, Gliwice

Od 100 zł

BDental Stomatologia i Medycyna

Leczenie chorób miazgi

Chemiczna 3, Gliwice

Od 200 zł

BDental Stomatologia i Medycyna

Leczenie kanałowe

Chemiczna 3, Gliwice

Od 300 zł

BDental Stomatologia i Medycyna

Leczenie nadwrażliwości zębów

Chemiczna 3, Gliwice

Od 100 zł

BDental Stomatologia i Medycyna

Leczenie próchnicy

Chemiczna 3, Gliwice

180 zł

BDental Stomatologia i Medycyna

Leczenie torbieli w jamie ustnej

Chemiczna 3, Gliwice

Od 150 zł

BDental Stomatologia i Medycyna

Licówka porcelanowa

Chemiczna 3, Gliwice

BDental Stomatologia i Medycyna",,,,,https://www.znanylekarz.pl/piotr-sikora-2/stomatolog/tychy#address-id=%5B1019537%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Piotr Sikora,,,"Barona 30,
									
									
																			Tychy",,"Chemiczna 3, Gliwice",,
,Lek. dent. Mariusz Orlicki - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja protetyczna

Czołgistów 31, Zabrze

Od 100 zł

JO-Dent

Konsultacja stomatologiczna

Czołgistów 31, Zabrze

Od 150 zł

JO-Dent

Czołgistów 31, Zabrze

Od 50 zł

JO-Dent

Pozostałe usługi

Badania stomatologiczne

Żelazna 1 lok 312 3p, Katowice

30 zł

M-Dental

Chirurgia stomatologiczna

Żelazna 1 lok 312 3p, Katowice

100 zł

M-Dental

Dostawienie zęba do protezy

Żelazna 1 lok 312 3p, Katowice

80 zł

M-Dental

Fluoryzacja zębów

Żelazna 1 lok 312 3p, Katowice

60 zł

M-Dental

Konsultacja endodontyczna

Czołgistów 31, Zabrze

Od 200 zł

JO-Dent

Korona porcelanowa-cyrkonowa

Żelazna 1 lok 312 3p, Katowice

1 500 zł

M-Dental

Korona tymczasowa

Żelazna 1 lok 312 3p, Katowice

50 zł

M-Dental

Korony porcelanowe

Żelazna 1 lok 312 3p, Katowice

Od 600 zł

M-Dental

Lakowanie zębów

Żelazna 1 lok 312 3p, Katowice

50 zł

M-Dental

Leczenie kanałowe

Żelazna 1 lok 312 3p, Katowice

Od 300 zł

M-Dental

Leczenie próchnicy

Czołgistów 31, Zabrze

Od 150 zł

JO-Dent

Odbudowa zęba

Żelazna 1 lok 312 3p, Katowice

200 zł

M-Dental

Ortodoncja dzieci i dorosłych

Żelazna 1 lok 312 3p, Katowice

M-Dental

Pakiet periodontologiczny(piaskowanie,skaling,fluoryzacja)

Żelazna 1 lok 312 3p, Katowice

200 zł

M-Dental

Piaskowanie

Żelazna 1 lok 312 3p, Katowice

100 zł

M-Dental

Proteza acetalowa

Żelazna 1 lok 312 3p, Katowice

Od 1 600 zł

M-Dental

Protezy

Żelazna 1 lok 312 3p, Katowice

Od 600 zł

M-Dental

Protezy nylonowe

Żelazna 1 lok 312 3p, Katowice

Od 1 600 zł

M-Dental

Protezy szkieletowe

Żelazna 1 lok 312 3p, Katowice

Od 1 600 zł

M-Dental

Rtg

Żelazna 1 lok 312 3p, Katowice

30 zł

M-Dental

Scaling

Żelazna 1 lok 312 3p, Katowice

80 zł

M-Dental

SLEEPERONE(znieczulenie komputerowe,bezbolesne)

Żelazna 1 lok 312 3p, Katowice

60 zł

M-Dental

Stomatologia zachowawcza

Czołgistów 31, Zabrze

Od 100 zł

JO-Dent

Żelazna 1 lok 312 3p, Katowice

M-Dental

Usunięcie zęba mlecznego

Żelazna 1 lok 312 3p, Katowice

70 zł

M-Dental

Usunięcie zęba stałego

Żelazna 1 lok 312 3p, Katowice

Od 100 zł

M-Dental

Wizyty adaptacyjne dla dzieci

Żelazna 1 lok 312 3p, Katowice

50 zł

M-Dental

Wkład z włókna szklanego

Żelazna 1 lok 312 3p, Katowice

120 zł

M-Dental

Wybielanie zęba martwego

Żelazna 1 lok 312 3p, Katowice

80 zł

M-Dental

Wybielanie zębów (szyna nakładkowa elastyczna)

Żelazna 1 lok 312 3p, Katowice

Od 700 zł

M-Dental

Wypełnienie zęba stałego

Żelazna 1 lok 312 3p, Katowice

Od 140 zł

M-Dental

Zdejmowanie korony

Żelazna 1 lok 312 3p, Katowice

80 zł

M-Dental

Znieczulenie miejscowe

Żelazna 1 lok 312 3p, Katowice

30 zł

M-Dental",,,,,https://www.znanylekarz.pl/mariusz-orlicki-2/stomatolog-protetyk/zabrze#address-id=%5B916226%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Mariusz Orlicki,,,"Czołgistów 31,
									
									
																			Zabrze",,"Żelazna 1 lok 312 3p, Katowice",,
